user_id,anomaly_count,anomaly_rate,max_anomaly_score,avg_anomaly_score,recent_anomaly_trend,anomalous_dates,method_used
U0283,5,0.09433962264150944,2.8913823239273055,0.9569730729821317,0.5140235242537433,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0284,1,0.018867924528301886,3.1230050826949083,1.0854078362556032,0.5552009035902057,[Timestamp('2025-06-19 00:00:00')],statistical
U0285,7,0.1320754716981132,2.760280267869666,1.3792043180013123,0.7171371656006363,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-27 00:00:00'), Timestamp('2025-06-28 00:00:00'), Timestamp('2025-06-29 00:00:00')]",statistical
U0286,4,0.07547169811320754,2.837843390839183,1.4400352574262894,1.0457905594393329,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0287,4,0.07547169811320754,2.6120639786923836,1.513089660620339,1.077344635123662,"[Timestamp('2025-06-28 00:00:00'), Timestamp('2025-06-29 00:00:00'), Timestamp('2025-06-30 00:00:00'), Timestamp('2025-07-01 00:00:00')]",statistical
U0288,5,0.09433962264150944,3.0983866769659336,1.2407596913545718,0.5781638846285462,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00')]",statistical
U0289,4,0.07547169811320754,2.9071311956898347,0.9717947517516133,0.5168233236781925,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0290,2,0.03773584905660377,2.577770609613949,1.4284624633913354,0.8207826816681228,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0291,3,0.05660377358490566,7.211102550927981,1.167291144009236,0.6037778838023016,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0292,6,0.11320754716981132,3.0629968319099814,1.3365629905354373,0.6917394350566343,"[Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0293,2,0.03773584905660377,2.573046090827148,1.2597304360667152,0.6218188464906869,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0294,5,0.09433962264150944,2.6455335806349694,1.4047064250382424,0.8450562231768599,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0295,9,0.16981132075471697,2.6547546671459474,1.3820022651453547,0.8377578151249668,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0296,2,0.03773584905660377,3.40655023847009,1.2280517472915948,0.6056089312835714,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0297,6,0.11320754716981132,2.5292875993863224,0.9798122089282781,0.4496511287797907,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0298,4,0.07547169811320754,2.6633805697108515,1.443547005346659,0.8432843509117136,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0299,5,0.09433962264150944,2.891029224950276,1.1220033208953746,0.5223889441123023,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0300,9,0.16981132075471697,3.1915874182461295,1.275832236746749,0.6064403921287803,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-19 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0301,7,0.1320754716981132,3.2123348949614416,1.3015167510797145,0.6682951125722248,"[Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0302,4,0.07547169811320754,2.760280267869666,1.4239463434681232,0.5851137313400019,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0303,3,0.05660377358490566,2.8294612897167433,1.1653625794470042,0.5030153403940877,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0304,8,0.1509433962264151,3.115911441230165,1.1843271800035748,0.5693628998982935,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0305,4,0.07547169811320754,2.987788466138649,1.1896037979602128,0.5311623939802043,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0306,6,0.11320754716981132,2.525063283243189,0.9278381801694477,0.44890013924323374,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0307,2,0.03773584905660377,5.049752469181039,1.3690176543132115,0.47202560738553795,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00')]",statistical
U0308,3,0.05660377358490566,2.847416982483115,1.0556399917862584,0.5062074635525536,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0309,1,0.018867924528301886,3.004543634836688,1.3204570474776087,0.6871842709362765,[Timestamp('2025-06-11 00:00:00')],statistical
U0310,1,0.018867924528301886,2.5167730015763072,1.0270122756931372,0.590839156700797,[Timestamp('2025-06-10 00:00:00')],statistical
U0311,4,0.07547169811320754,2.6948342379633936,0.953473292743561,0.4790816423046032,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0312,8,0.1509433962264151,4.08248290463863,1.1454943907674116,0.4819788646833871,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0313,0,0.0,2.453329229123747,0.9221676723107668,0.4361474185108883,[],statistical
U0314,2,0.03773584905660377,2.8568629509107732,1.3807322643547981,0.6871842709362765,"[Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0315,8,0.1509433962264151,3.0983866769659336,1.3767279367949135,0.54566730613879,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0316,4,0.07547169811320754,3.000808846315682,1.3059916339535658,0.7464096142842572,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0317,0,0.0,2.453329229123747,0.9221676723107668,0.4361474185108883,[],statistical
U0318,1,0.018867924528301886,2.8739671688381345,1.4024005406943403,0.7057375407390013,[Timestamp('2025-06-16 00:00:00')],statistical
U0319,6,0.11320754716981132,2.798809270624444,1.4218838895259602,0.6696620080077291,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00')]",statistical
U0320,3,0.05660377358490566,2.8856609771288912,1.1090990791569053,0.5130063959340251,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0321,0,0.0,2.4504774862560565,1.5625944169123653,1.1200920873746798,[],statistical
U0322,6,0.11320754716981132,2.8611103616014653,1.173310759834016,0.5086418420624828,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0323,5,0.09433962264150944,2.900209467136991,0.9602991380023127,0.5155927941576872,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0324,2,0.03773584905660377,2.7878707421988724,0.9516376986561996,0.49562146527979944,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0325,5,0.09433962264150944,2.6455335806349694,1.4477848255051762,0.6947398898713163,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0326,5,0.09433962264150944,2.6336485211874625,1.3882984838814187,0.5291634914655725,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0327,4,0.07547169811320754,2.8528081730447092,1.387903549528427,0.8258395870760741,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-26 00:00:00'), Timestamp('2025-06-27 00:00:00')]",statistical
U0328,3,0.05660377358490566,2.8737469546206618,1.349025977295828,0.657595949221429,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0329,4,0.07547169811320754,2.539139742270607,0.9531504316309983,0.5116654392484852,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0330,3,0.05660377358490566,2.9014452929445365,1.1633214754921122,0.5846741144472618,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0331,3,0.05660377358490566,2.9834709485930815,1.4598909935617927,0.9076941330371202,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0332,4,0.07547169811320754,4.146568442790528,1.313417483507972,0.6959520519756328,"[Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0333,3,0.05660377358490566,2.791378040293127,0.9402186649651226,0.4962449849410004,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0334,3,0.05660377358490566,2.9455908734761884,1.2858299541539264,0.5955425164832098,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0335,1,0.018867924528301886,2.8235511231217134,0.9476640889231633,0.5019646441105268,[Timestamp('2025-06-11 00:00:00')],statistical
U0336,5,0.09433962264150944,2.6219222167420284,1.0895135388367023,0.46611950519858264,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0337,3,0.05660377358490566,3.0625268614735557,1.325746196488819,0.9905743641742067,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0338,2,0.03773584905660377,2.7783305030134415,1.4249419550925653,0.6285072984454062,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0339,3,0.05660377358490566,2.6834841077453278,1.389996819561838,0.9579307065571248,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0340,5,0.09433962264150944,2.6455335806349694,1.4967673379455593,0.6299993847665261,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0341,3,0.05660377358490566,2.8421446283145575,1.1316084063386243,0.5052701561448102,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0342,5,0.09433962264150944,2.6455335806349694,1.402400298212062,1.0761797225021499,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0343,4,0.07547169811320754,2.591848068019765,1.29540970695646,0.5972687629761707,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0344,6,0.11320754716981132,2.9002094671369907,1.4488507706426654,0.9453351258270791,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-18 00:00:00'), Timestamp('2025-06-26 00:00:00')]",statistical
U0345,2,0.03773584905660377,2.7035125694344013,1.3938461782613685,0.7067617668790176,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00')]",statistical
U0346,5,0.09433962264150944,7.211102550927981,1.0673145433923117,0.4893630001652928,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0347,5,0.09433962264150944,3.843945854514794,1.0961991863722673,0.49409660533043637,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0348,3,0.05660377358490566,2.845628350804172,1.4264463000648508,0.7748259416067947,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0349,3,0.05660377358490566,3.0278839961362,1.2946774133963448,0.6178948767036755,"[Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0350,4,0.07547169811320754,2.6981882403234545,1.0431378067609596,0.5861509359997112,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0351,3,0.05660377358490566,2.8856609771288917,1.0508857528915476,0.5130063959340251,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0352,5,0.09433962264150944,2.6190150331894357,1.2922808972244009,0.6781289835821813,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0353,4,0.07547169811320754,2.7963326497686545,1.1448171674378989,0.49712580440331616,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0354,12,0.22641509433962265,2.798809270624444,1.2893210098112673,0.5419730101158731,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0355,4,0.07547169811320754,2.6321741241137633,0.9376781565555905,0.4679420665091136,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0356,9,0.16981132075471697,2.8020813248436145,1.2911796699281122,0.6303044702180846,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0357,2,0.03773584905660377,2.811603585634601,1.5431104207808384,1.1661637453945983,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0358,3,0.05660377358490566,2.5140986921232256,0.996110367021678,0.5846741144472618,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0359,7,0.1320754716981132,2.6868664531193946,1.1865155046080342,0.5932258494938613,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0360,5,0.09433962264150944,3.1230050826949083,1.0914925723559954,0.5552009035902057,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0361,1,0.018867924528301886,3.0278839961362007,0.9713578372261161,0.538290488201991,[Timestamp('2025-06-10 00:00:00')],statistical
U0362,4,0.07547169811320754,2.591848068019766,0.9487311696644141,0.5403201184145441,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0363,6,0.11320754716981132,2.544001969874881,0.9310796721404182,0.45226701686664567,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0364,0,0.0,2.440019158744166,1.4631003444883608,0.5499613322031963,[],statistical
U0365,4,0.07547169811320754,2.7441766561295733,0.9431616787429906,0.4878536277563687,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0366,4,0.07547169811320754,3.0625268614735566,1.1656575658360904,0.544449219817521,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
